,Year,state,city_or_county,incident_id,casualty
19350,2016,Minnesota,Litchfield (Harvey Township),1,2
19351,2016,Minnesota,Little Falls,1,0
19352,2016,Minnesota,Little Falls (Belle Prairie Township),1,1
19353,2016,Minnesota,Long Prairie,1,0
19354,2016,Minnesota,Lyle,1,0
19355,2016,Minnesota,Mahnomen (county),1,2
19356,2016,Minnesota,Mankato,2,3
19357,2016,Minnesota,Mille Lacs (county),2,1
19358,2016,Minnesota,Millville,1,0
19359,2016,Minnesota,Minneapolis,127,157
19360,2016,Minnesota,Minneapolis (Blaine),2,1
19361,2016,Minnesota,Minneapolis (Brooklyn Center),3,4
19362,2016,Minnesota,Minneapolis (Brooklyn Park),5,3
19363,2016,Minnesota,Minneapolis (Columbia Heights),1,1
19364,2016,Minnesota,Minneapolis (Crystal),2,1
19365,2016,Minnesota,Minneapolis (Edina),2,0
19366,2016,Minnesota,Minneapolis (Golden Valley),1,1
19367,2016,Minnesota,Minneapolis (New Hope),1,1
19368,2016,Minnesota,Minneapolis (Plymouth),2,4
19369,2016,Minnesota,Minneapolis (Richfield),1,1
19370,2016,Minnesota,Minneapolis (Spring Lake Park),1,1
19371,2016,Minnesota,Minnetonka,1,1
19372,2016,Minnesota,Moorhead,8,1
19373,2016,Minnesota,Mower (county),1,0
19374,2016,Minnesota,Nisswa,2,0
19375,2016,Minnesota,Northfield,1,1
19376,2016,Minnesota,Olmsted (county),1,0
19377,2016,Minnesota,Osseo (Maple Grove),1,1
19378,2016,Minnesota,Owatonna,1,0
19379,2016,Minnesota,Park Rapids,1,0
19380,2016,Minnesota,Pelican Rapids (Cormorant),1,1
19381,2016,Minnesota,Pequot Lakes,2,0
19382,2016,Minnesota,Perham,2,1
19383,2016,Minnesota,Polk (county),1,0
19384,2016,Minnesota,Preston,1,0
19385,2016,Minnesota,Prior Lake,1,2
19386,2016,Minnesota,Ramsey (county),1,1
19387,2016,Minnesota,Ravenna Township,1,0
19388,2016,Minnesota,Red Wing,2,0
19389,2016,Minnesota,Rochester,37,6
19390,2016,Minnesota,Rogers,1,0
19391,2016,Minnesota,Rose Creek,1,0
19392,2016,Minnesota,Roseau,1,0
19393,2016,Minnesota,Saint Cloud,14,3
19394,2016,Minnesota,Saint James,1,0
19395,2016,Minnesota,Saint Paul,48,41
19396,2016,Minnesota,Saint Paul (Apple Valley),1,2
19397,2016,Minnesota,Saint Paul (Eagan),3,3
19398,2016,Minnesota,Saint Paul (Falcon Heights),1,1
19399,2016,Minnesota,Saint Paul (Lauderdale),1,1
19400,2016,Minnesota,Saint Paul (Maplewood),2,1
19401,2016,Minnesota,Saint Paul (New Brighton),1,0
19402,2016,Minnesota,Saint Paul (North Saint Paul),1,0
19403,2016,Minnesota,Saint Paul (Oakdale),2,3
19404,2016,Minnesota,Saint Paul (Roseville),2,2
19405,2016,Minnesota,Sartell,2,2
19406,2016,Minnesota,Savage,1,0
19407,2016,Minnesota,Shafer,1,1
19408,2016,Minnesota,Shakopee,2,1
19409,2016,Minnesota,South Saint Paul,1,0
19410,2016,Minnesota,Spicer,1,0
19411,2016,Minnesota,Steele (county),1,1
19412,2016,Minnesota,Stewartville,1,0
19413,2016,Minnesota,Stewartville (Pleasant Grove),1,0
19414,2016,Minnesota,Traverse (county),1,1
19415,2016,Minnesota,Vernon Center,1,0
19416,2016,Minnesota,Virginia,1,1
19417,2016,Minnesota,Waconia,1,0
19418,2016,Minnesota,Wadena,1,1
19419,2016,Minnesota,Waseca,1,1
19420,2016,Minnesota,Watson,1,0
19421,2016,Minnesota,Webster,1,4
19422,2016,Minnesota,Willmar,2,1
19423,2016,Minnesota,Wilton,1,0
19424,2016,Minnesota,Windom,1,2
19425,2016,Minnesota,Winona,4,4
19426,2016,Minnesota,Wyoming (East Bethel),1,2
19427,2016,Mississippi,Aberdeen,8,8
19428,2016,Mississippi,Alcorn (county),1,1
19429,2016,Mississippi,Amory,4,2
19430,2016,Mississippi,Baldwyn,1,1
19431,2016,Mississippi,Batesville,2,2
19432,2016,Mississippi,Bay Saint Louis,4,4
19433,2016,Mississippi,Biloxi,9,8
19434,2016,Mississippi,Biloxi (Saint Martin),3,1
19435,2016,Mississippi,Bolivar (county),1,1
19436,2016,Mississippi,Booneville,3,1
19437,2016,Mississippi,Brandon,1,1
19438,2016,Mississippi,Brookhaven,4,3
19439,2016,Mississippi,Bruce,1,1
19440,2016,Mississippi,Burnsville,1,0
19441,2016,Mississippi,Byhalia,1,1
19442,2016,Mississippi,Byram,3,3
19443,2016,Mississippi,Caledonia (Bartahatchie),2,1
19444,2016,Mississippi,Calhoun City,1,1
19445,2016,Mississippi,Canton,7,11
19446,2016,Mississippi,Carriere,3,2
19447,2016,Mississippi,Carriere (Henleyfield),1,4
19448,2016,Mississippi,Carroll (county),2,2
19449,2016,Mississippi,Carthage,1,1
19450,2016,Mississippi,Cedarbluff,1,1
19451,2016,Mississippi,Claiborne (county),1,1
19452,2016,Mississippi,Clarke (county),1,0
19453,2016,Mississippi,Clarksdale,2,3
19454,2016,Mississippi,Clinton,4,2
19455,2016,Mississippi,Collinsville,1,2
19456,2016,Mississippi,Columbia,3,1
19457,2016,Mississippi,Columbus,29,22
19458,2016,Mississippi,Copiah (county),2,0
19459,2016,Mississippi,Corinth,11,11
19460,2016,Mississippi,Covington (county),3,4
19461,2016,Mississippi,Crawford,1,1
19462,2016,Mississippi,Crystal Springs,1,1
19463,2016,Mississippi,Dennis,2,2
19464,2016,Mississippi,Desoto (county),2,2
19465,2016,Mississippi,Diberville,5,2
19466,2016,Mississippi,Edwards,1,0
19467,2016,Mississippi,Ellisville,1,0
19468,2016,Mississippi,Ethel,1,2
19469,2016,Mississippi,Fayette,1,1
19470,2016,Mississippi,Florence,1,1
19471,2016,Mississippi,Forrest (county),3,2
19472,2016,Mississippi,Fulton,1,0
19473,2016,Mississippi,Gautier,3,4
19474,2016,Mississippi,George (county),3,2
19475,2016,Mississippi,Goodman,1,2
19476,2016,Mississippi,Greenville,4,4
19477,2016,Mississippi,Greenwood,14,15
19478,2016,Mississippi,Grenada,6,4
19479,2016,Mississippi,Grenada (county),1,1
19480,2016,Mississippi,Gulfport,44,31
19481,2016,Mississippi,Hamilton,1,1
19482,2016,Mississippi,Hancock (county),2,1
19483,2016,Mississippi,Harrison (county),8,1
19484,2016,Mississippi,Hattiesburg,27,26
19485,2016,Mississippi,Hattiesburg (Hattiesbg),1,0
19486,2016,Mississippi,Hazlehurst,3,2
19487,2016,Mississippi,Holly Springs,3,3
19488,2016,Mississippi,Holmes (county),2,2
19489,2016,Mississippi,Houston,5,5
19490,2016,Mississippi,Itawamba (county),1,1
19491,2016,Mississippi,Iuka,2,6
19492,2016,Mississippi,Jackson,254,250
19493,2016,Mississippi,Jackson (county),1,0
19494,2016,Mississippi,Jasper (county),1,1
19495,2016,Mississippi,Jefferson Davis (county),1,2
19496,2016,Mississippi,Jones (county),5,3
19497,2016,Mississippi,Jonestown,1,1
19498,2016,Mississippi,Kilmichael,1,4
19499,2016,Mississippi,Kosciusko,3,4
19500,2016,Mississippi,Lafayette (county),1,1
19501,2016,Mississippi,Lamar (county),5,4
19502,2016,Mississippi,Lauderdale,1,1
19503,2016,Mississippi,Lauderdale (county),6,5
19504,2016,Mississippi,Laurel,9,5
19505,2016,Mississippi,Leake (county),3,3
19506,2016,Mississippi,Lee (county),3,3
19507,2016,Mississippi,Leflore (county),1,1
19508,2016,Mississippi,Lincoln (county),1,0
19509,2016,Mississippi,Long Beach,1,1
19510,2016,Mississippi,Louisville,2,2
19511,2016,Mississippi,Lowndes (county),1,1
19512,2016,Mississippi,Macon,2,3
19513,2016,Mississippi,Macon (Prairie Point),1,1
19514,2016,Mississippi,Madison,2,1
19515,2016,Mississippi,Madison (county),1,0
19516,2016,Mississippi,Magnolia,4,4
19517,2016,Mississippi,Marion (county),2,2
19518,2016,Mississippi,Marshall (county),1,1
19519,2016,Mississippi,Mccomb,6,7
19520,2016,Mississippi,Mccomb (McComb),1,1
19521,2016,Mississippi,Meridian,74,60
19522,2016,Mississippi,Monroe (county),1,1
19523,2016,Mississippi,Montgomery (county),1,1
19524,2016,Mississippi,Monticello,2,2
19525,2016,Mississippi,Morton,1,2
19526,2016,Mississippi,Moss Point,7,5
19527,2016,Mississippi,Mount Olive,1,0
19528,2016,Mississippi,Myrtle,1,1
19529,2016,Mississippi,Natchez,9,9
19530,2016,Mississippi,Neshoba (county),1,1
19531,2016,Mississippi,New Albany,1,0
19532,2016,Mississippi,Nicholson,1,1
19533,2016,Mississippi,Ocean Springs,1,1
19534,2016,Mississippi,Oktibbeha (county),1,1
19535,2016,Mississippi,Olive Branch,3,5
19536,2016,Mississippi,Oxford,7,4
19537,2016,Mississippi,Pascagoula,8,10
19538,2016,Mississippi,Pass Christian,6,11
19539,2016,Mississippi,Pearl,4,5
19540,2016,Mississippi,Pelahatchie,1,1
19541,2016,Mississippi,Perry (county),2,1
19542,2016,Mississippi,Petal,1,2
19543,2016,Mississippi,Philadelphia,8,5
19544,2016,Mississippi,Picayune,2,2
19545,2016,Mississippi,Pickens,1,1
19546,2016,Mississippi,Pike (county),3,3
19547,2016,Mississippi,Pittsboro,1,1
19548,2016,Mississippi,Pontotoc,1,1
19549,2016,Mississippi,Pontotoc (county),1,1
19550,2016,Mississippi,Pope,2,5
19551,2016,Mississippi,Port Gibson,1,1
19552,2016,Mississippi,Prentiss,2,3
19553,2016,Mississippi,Preston,1,0
19554,2016,Mississippi,Quitman,2,2
19555,2016,Mississippi,Randolph,1,1
19556,2016,Mississippi,Rankin (county),2,0
19557,2016,Mississippi,Raymond,2,3
19558,2016,Mississippi,Red Banks,1,2
19559,2016,Mississippi,Richland,3,4
19560,2016,Mississippi,Ridgeland,2,1
19561,2016,Mississippi,Roxie (Cranfield),1,2
19562,2016,Mississippi,Scooba,1,1
19563,2016,Mississippi,Scott (county),1,1
19564,2016,Mississippi,Shannon,1,0
19565,2016,Mississippi,Simpson (county),3,4
19566,2016,Mississippi,Southaven,6,6
19567,2016,Mississippi,Starkville,4,2
19568,2016,Mississippi,Steens,1,1
19569,2016,Mississippi,Sumrall,2,2
19570,2016,Mississippi,Tchula,1,0
19571,2016,Mississippi,Tippah (county),1,0
19572,2016,Mississippi,Tishomingo (county),2,2
19573,2016,Mississippi,Toomsuba,1,0
19574,2016,Mississippi,Tupelo,16,13
19575,2016,Mississippi,Tylertown,1,1
19576,2016,Mississippi,Union,1,3
19577,2016,Mississippi,Utica,1,1
19578,2016,Mississippi,Vancleave,4,2
19579,2016,Mississippi,Verona,3,0
19580,2016,Mississippi,Vicksburg,16,19
19581,2016,Mississippi,Walls,1,1
19582,2016,Mississippi,Walnut Grove,1,1
19583,2016,Mississippi,Warren (county),1,1
19584,2016,Mississippi,Water Valley,2,1
19585,2016,Mississippi,Waveland,2,2
19586,2016,Mississippi,Wayne (county),1,1
19587,2016,Mississippi,Waynesboro,2,3
19588,2016,Mississippi,West Point,1,1
19589,2016,Mississippi,Winona,3,4
19590,2016,Mississippi,Winston (county),1,1
19591,2016,Mississippi,Yazoo City,6,7
19592,2016,Missouri,Advance,1,0
19593,2016,Missouri,Amazonia,1,1
19594,2016,Missouri,Arnold,4,4
19595,2016,Missouri,Aurora,1,0
19596,2016,Missouri,Ava,1,2
19597,2016,Missouri,Ballwin,3,3
19598,2016,Missouri,Barry (county),1,0
19599,2016,Missouri,Beaufort,1,0
19600,2016,Missouri,Belgrade,1,1
19601,2016,Missouri,Belton,2,3
19602,2016,Missouri,Benton (Haywood City),1,0
19603,2016,Missouri,Bethany,1,0
19604,2016,Missouri,Bismarck,1,2
19605,2016,Missouri,Blue Springs,6,5
19606,2016,Missouri,Bollinger (county),1,0
19607,2016,Missouri,Boone (county),3,0
19608,2016,Missouri,Boonville,1,0
19609,2016,Missouri,Bowling Green,1,0
19610,2016,Missouri,Branson,3,1
19611,2016,Missouri,Bridgeton,2,5
19612,2016,Missouri,Brookline,1,0
19613,2016,Missouri,Brookline (Battlefield),2,2
19614,2016,Missouri,Broseley,1,1
19615,2016,Missouri,Bucyrus,2,3
19616,2016,Missouri,Buffalo,3,3
19617,2016,Missouri,Callaway (county),4,4
19618,2016,Missouri,Camdenton,2,1
19619,2016,Missouri,Canton,1,0
19620,2016,Missouri,Cape Girardeau,34,24
19621,2016,Missouri,Carl Junction,1,0
19622,2016,Missouri,Carrollton,1,1
19623,2016,Missouri,Carthage,9,6
19624,2016,Missouri,Caulfield,1,1
19625,2016,Missouri,Cedarcreek,1,0
19626,2016,Missouri,Centertown,1,0
19627,2016,Missouri,Centralia,1,0
19628,2016,Missouri,Charleston,3,3
19629,2016,Missouri,Cole (county),1,0
19630,2016,Missouri,Columbia,132,36
19631,2016,Missouri,Crane,1,1
19632,2016,Missouri,Crystal City,1,1
19633,2016,Missouri,De Soto (Desoto),1,0
19634,2016,Missouri,Dearborn,1,0
19635,2016,Missouri,Doe Run,1,1
19636,2016,Missouri,Doniphan,1,0
19637,2016,Missouri,Douglas (county),2,3
19638,2016,Missouri,Edgerton,1,4
19639,2016,Missouri,Edwards,1,1
19640,2016,Missouri,El Dorado Springs,1,1
19641,2016,Missouri,Eldon,1,1
19642,2016,Missouri,Eldridge,1,0
19643,2016,Missouri,Eugene,1,2
19644,2016,Missouri,Eureka,2,1
19645,2016,Missouri,Fair Grove,1,1
19646,2016,Missouri,Farber,1,1
19647,2016,Missouri,Fenton,3,1
19648,2016,Missouri,Festus,3,2
19649,2016,Missouri,Florissant,7,5
19650,2016,Missouri,Foley,1,1
19651,2016,Missouri,Fordland,1,1
19652,2016,Missouri,Forsyth,1,1
19653,2016,Missouri,Franklin (county),1,0
19654,2016,Missouri,Fulton,5,0
19655,2016,Missouri,Galena,1,0
19656,2016,Missouri,Glasgow,2,1
19657,2016,Missouri,Glenallen (Lorance Township),1,3
19658,2016,Missouri,Grandview,6,5
19659,2016,Missouri,Gravois Mills,2,0
19660,2016,Missouri,Green City,1,1
19661,2016,Missouri,Greene (county),1,0
19662,2016,Missouri,Hannibal,3,5
19663,2016,Missouri,Harrisburg,1,0
19664,2016,Missouri,Harrisonville,1,2
19665,2016,Missouri,Hartsburg,1,0
19666,2016,Missouri,Harwood,1,0
19667,2016,Missouri,Hawk Point,1,0
19668,2016,Missouri,Hayti,1,1
19669,2016,Missouri,Hazelwood,7,8
19670,2016,Missouri,Henley,2,1
19671,2016,Missouri,High Ridge,1,0
19672,2016,Missouri,Hillsboro,1,1
19673,2016,Missouri,Hollister,2,3
19674,2016,Missouri,Holt (county),1,0
19675,2016,Missouri,Holts Summit,3,0
19676,2016,Missouri,Imperial,1,1
19677,2016,Missouri,Independence,27,14
19678,2016,Missouri,Independence (Sugar Creek),2,1
19679,2016,Missouri,Ironton,1,2
19680,2016,Missouri,Jackson,2,1
19681,2016,Missouri,Jefferson (county),2,2
19682,2016,Missouri,Jefferson City,28,16
19683,2016,Missouri,Jefferson City (Jefferson Cty),1,1
19684,2016,Missouri,Johnson (county),1,1
19685,2016,Missouri,Joplin,37,15
19686,2016,Missouri,Kansas City,301,324
19687,2016,Missouri,Kansas City (Gladstone),2,3
19688,2016,Missouri,Kansas City (North Kansas City),2,1
19689,2016,Missouri,Kansas City (Raytown),10,7
19690,2016,Missouri,Kennett,5,5
19691,2016,Missouri,Kirksville,4,3
19692,2016,Missouri,Laclede (county),1,0
19693,2016,Missouri,Lake Ozark,1,0
19694,2016,Missouri,Lake Saint Louis,2,2
19695,2016,Missouri,Laquey,1,1
19696,2016,Missouri,Leadwood,1,1
19697,2016,Missouri,Lebanon,2,0
19698,2016,Missouri,Lees Summit,6,4
19699,2016,Missouri,Lees Summit (Lee's Summit),1,1
19700,2016,Missouri,Lexington,1,0
19701,2016,Missouri,Liberty,2,2
19702,2016,Missouri,Liberty (Pleasant Valley),1,1
19703,2016,Missouri,Lincoln (county),2,2
19704,2016,Missouri,Lockwood,1,2
19705,2016,Missouri,Lowry City,1,2
19706,2016,Missouri,Macks Creek,1,0
19707,2016,Missouri,Malden,2,1
19708,2016,Missouri,Marble Hill,1,0
19709,2016,Missouri,Maries (county),1,0
19710,2016,Missouri,Marion (county),1,1
19711,2016,Missouri,Maryland Heights,2,1
19712,2016,Missouri,Mcdonald (county),1,1
19713,2016,Missouri,Mexico,12,2
19714,2016,Missouri,Miller,1,0
19715,2016,Missouri,Mississippi (county),1,1
19716,2016,Missouri,Moberly,3,1
19717,2016,Missouri,Monett,1,0
19718,2016,Missouri,Monroe (county),1,0
19719,2016,Missouri,Monroe City,1,2
19720,2016,Missouri,Montgomery City,1,1
19721,2016,Missouri,Morrisville,1,1
19722,2016,Missouri,Mountain View,1,1
19723,2016,Missouri,Myrtle,1,1
19724,2016,Missouri,Neosho,3,2
19725,2016,Missouri,Nevada,3,1
19726,2016,Missouri,Newburg (Big Piney),1,1
19727,2016,Missouri,Nixa,1,0
19728,2016,Missouri,Novinger,1,1
19729,2016,Missouri,Novinger (Youngstown),1,0
19730,2016,Missouri,O Fallon,4,2
19731,2016,Missouri,O Fallon (O'Fallon),2,1
19732,2016,Missouri,O Fallon (Ofallon),1,1
19733,2016,Missouri,Odessa,1,1
19734,2016,Missouri,Oronogo,1,0
19735,2016,Missouri,Osage Beach,2,1
19736,2016,Missouri,Owensville,2,3
19737,2016,Missouri,Ozark,1,1
19738,2016,Missouri,Paris,1,1
19739,2016,Missouri,Park Hills (Desloge),1,0
19740,2016,Missouri,Peculiar,1,1
19741,2016,Missouri,Perryville,2,2
19742,2016,Missouri,Pineville,1,1
19743,2016,Missouri,Poplar Bluff,4,2
19744,2016,Missouri,Portland,1,1
19745,2016,Missouri,Potosi,1,1
19746,2016,Missouri,Pulaski (county),1,2
19747,2016,Missouri,Randolph (county),1,1
19748,2016,Missouri,Republic,2,1
19749,2016,Missouri,Robertsville,2,1
19750,2016,Missouri,Saint Ann,5,1
19751,2016,Missouri,Saint Charles,5,2
19752,2016,Missouri,Saint Clair,1,0
19753,2016,Missouri,Saint Joseph,16,13
19754,2016,Missouri,Saint Joseph (St Joseph),6,6
19755,2016,Missouri,Saint Louis,511,590
19756,2016,Missouri,Saint Louis (Bellefontaine Neighbors),2,3
19757,2016,Missouri,Saint Louis (Berkeley),5,6
19758,2016,Missouri,Saint Louis (Brentwood),1,0
19759,2016,Missouri,Saint Louis (Clayton),4,1
19760,2016,Missouri,Saint Louis (Ferguson),9,11
19761,2016,Missouri,Saint Louis (Jennings),6,7
19762,2016,Missouri,Saint Louis (Kinloch),2,2
19763,2016,Missouri,Saint Louis (Maplewood),5,0
19764,2016,Missouri,Saint Louis (Overland),1,1
19765,2016,Missouri,Saint Louis (Richmond Heights),1,2
19766,2016,Missouri,Saint Louis (Riverview),1,1
19767,2016,Missouri,Saint Louis (Spanish Lake),1,1
19768,2016,Missouri,Saint Louis (Sunset Hills),1,1
19769,2016,Missouri,Saint Louis (University City),5,2
19770,2016,Missouri,Saint Louis (county),1,2
19771,2016,Missouri,Saint Peters,5,4
19772,2016,Missouri,Saint Peters (St Peters),1,3
19773,2016,Missouri,Saint Robert,1,0
19774,2016,Missouri,Salem,1,1
19775,2016,Missouri,Sarcoxie,1,0
19776,2016,Missouri,Sedalia,4,4
19777,2016,Missouri,Sikeston,5,7
19778,2016,Missouri,Slater,1,2
19779,2016,Missouri,Smithville,2,1
19780,2016,Missouri,South County,1,1
19781,2016,Missouri,Sparta,1,0
19782,2016,Missouri,Springfield,68,33
19783,2016,Missouri,Strafford,1,0
19784,2016,Missouri,Sturgeon,1,1
19785,2016,Missouri,Sullivan,4,2
19786,2016,Missouri,Sunrise Beach,1,1
19787,2016,Missouri,Tarkio,1,0
19788,2016,Missouri,Tebbetts,1,0
19789,2016,Missouri,Texas (county),1,1
19790,2016,Missouri,Thayer,1,0
19791,2016,Missouri,Tipton,1,1
19792,2016,Missouri,Troy,1,1
19793,2016,Missouri,Union,1,1
19794,2016,Missouri,Vandalia,1,0
19795,2016,Missouri,Vanduser,1,1
19796,2016,Missouri,Vanzant,1,0
19797,2016,Missouri,Velda City,1,0
19798,2016,Missouri,Vernon (county),1,0
19799,2016,Missouri,Verona,1,1
19800,2016,Missouri,Vienna,2,2
19801,2016,Missouri,Villa Ridge,3,2
19802,2016,Missouri,Walnut Grove,1,0
19803,2016,Missouri,Warsaw,1,2
19804,2016,Missouri,West Plains,1,1
19805,2016,Missouri,Williamsburg,1,0
19806,2016,Missouri,Williamsville,1,1
19807,2016,Missouri,Windsor,1,1
19808,2016,Montana,Anaconda,1,1
19809,2016,Montana,Belfry,1,3
19810,2016,Montana,Belgrade,3,1
19811,2016,Montana,Billings,29,9
19812,2016,Montana,Black Eagle,1,0
19813,2016,Montana,Bozeman,8,4
19814,2016,Montana,Butte,22,6
19815,2016,Montana,Chester,1,2
19816,2016,Montana,Columbia Falls,2,0
19817,2016,Montana,Columbus,1,1
19818,2016,Montana,Coram,1,0
19819,2016,Montana,Corvallis,1,0
19820,2016,Montana,East Helena,3,0
19821,2016,Montana,Ennis,1,1
19822,2016,Montana,Florence,2,0
19823,2016,Montana,Forsyth,1,3
19824,2016,Montana,Fort Peck,1,1
19825,2016,Montana,Frenchtown,1,0
19826,2016,Montana,Gallatin (county),1,0
19827,2016,Montana,Great Falls,8,3
19828,2016,Montana,Hamilton,1,0
19829,2016,Montana,Helena,20,5
19830,2016,Montana,Hungry Horse,1,0
19831,2016,Montana,Joliet,1,1
19832,2016,Montana,Kalispell,8,3
19833,2016,Montana,Kalispell (Evergreen),1,1
19834,2016,Montana,Lewis And Clark (county),2,1
19835,2016,Montana,Libby,2,1
19836,2016,Montana,Lincoln,2,0
19837,2016,Montana,Livingston,1,1
19838,2016,Montana,Madison (county),1,0
19839,2016,Montana,Malta,1,1
19840,2016,Montana,Marion,1,0
19841,2016,Montana,Missoula,16,4
19842,2016,Montana,Park (county),1,1
19843,2016,Montana,Polebridge,1,1
19844,2016,Montana,Reed Point,1,2
19845,2016,Montana,Roundup,2,3
19846,2016,Montana,Sidney,1,1
19847,2016,Montana,Silver Bow (county),1,2
19848,2016,Montana,Stevensville,1,0
19849,2016,Montana,Victor,2,0
19850,2016,Montana,West Glacier,1,0
19851,2016,Montana,Whitefish,1,0
19852,2016,Montana,Whitehall,1,0
19853,2016,Montana,Wolf Creek,2,1
19854,2016,Nebraska,Arlington,1,0
19855,2016,Nebraska,Beatrice,1,1
19856,2016,Nebraska,Bellevue,5,0
19857,2016,Nebraska,Blair,2,0
19858,2016,Nebraska,Bradshaw,1,0
19859,2016,Nebraska,Ceresco,1,1
19860,2016,Nebraska,Columbus,5,2
19861,2016,Nebraska,Crete,1,0
19862,2016,Nebraska,Dawson (county),1,1
19863,2016,Nebraska,Dodge (county),1,0
19864,2016,Nebraska,Eagle,1,0
19865,2016,Nebraska,Emerson,1,1
19866,2016,Nebraska,Fremont,2,2
19867,2016,Nebraska,Gosper (county),1,0
19868,2016,Nebraska,Gothenburg,1,0
19869,2016,Nebraska,Grand Island,2,1
19870,2016,Nebraska,Hastings,2,1
19871,2016,Nebraska,Henderson,1,0
19872,2016,Nebraska,Kearney,6,1
19873,2016,Nebraska,La Vista,2,1
19874,2016,Nebraska,Lexington,2,1
19875,2016,Nebraska,Lincoln,119,36
19876,2016,Nebraska,Lincoln (county),2,0
19877,2016,Nebraska,Louisville,1,1
19878,2016,Nebraska,Merrick (county),1,0
19879,2016,Nebraska,Neligh,1,1
19880,2016,Nebraska,Niobrara,1,1
19881,2016,Nebraska,Norfolk,4,1
19882,2016,Nebraska,North Platte,1,0
19883,2016,Nebraska,Ogallala,1,1
19884,2016,Nebraska,Omaha,200,160
19885,2016,Nebraska,Papillion,1,0
19886,2016,Nebraska,Sarpy (county),1,1
19887,2016,Nebraska,Schuyler,1,1
19888,2016,Nebraska,Scottsbluff,1,0
19889,2016,Nebraska,South Sioux City,2,0
19890,2016,Nebraska,Trenton,1,2
19891,2016,Nebraska,Waverly,1,0
19892,2016,Nebraska,York,2,1
19893,2016,Nevada,Boulder City,1,0
19894,2016,Nevada,Carson City,4,2
19895,2016,Nevada,Elko,4,2
19896,2016,Nevada,Fernley,3,3
19897,2016,Nevada,Henderson,21,16
19898,2016,Nevada,Las Vegas,389,373
19899,2016,Nevada,Lovelock,1,2
19900,2016,Nevada,Mesquite,1,0
19901,2016,Nevada,North Las Vegas,25,28
19902,2016,Nevada,Nye (county),3,1
19903,2016,Nevada,Pahrump,8,4
19904,2016,Nevada,Reno,50,41
19905,2016,Nevada,Silver Springs,2,5
19906,2016,Nevada,Sparks,17,9
19907,2016,Nevada,Spring Creek,2,1
19908,2016,Nevada,Stateline,1,0
19909,2016,Nevada,Sun Valley,1,0
19910,2016,Nevada,Virginia City,1,2
19911,2016,Nevada,West Wendover,1,1
19912,2016,Nevada,Yerington,1,1
19913,2016,New Hampshire,Auburn,1,0
19914,2016,New Hampshire,Barnstead,1,0
19915,2016,New Hampshire,Barrington,3,1
19916,2016,New Hampshire,Bedford,2,1
19917,2016,New Hampshire,Belmont,4,1
19918,2016,New Hampshire,Berlin,2,0
19919,2016,New Hampshire,Brookline,1,0
19920,2016,New Hampshire,Candia,1,0
19921,2016,New Hampshire,Claremont,3,1
19922,2016,New Hampshire,Colebrook (Columbia),1,1
19923,2016,New Hampshire,Concord,4,0
19924,2016,New Hampshire,Conway,1,0
19925,2016,New Hampshire,Danbury,1,0
19926,2016,New Hampshire,Deerfield,1,0
19927,2016,New Hampshire,Derry,3,2
19928,2016,New Hampshire,Dover,2,2
19929,2016,New Hampshire,Dunbarton,1,1
19930,2016,New Hampshire,Durham,2,1
19931,2016,New Hampshire,East Kingston,1,0
19932,2016,New Hampshire,Effingham,1,1
19933,2016,New Hampshire,Epping,3,2
19934,2016,New Hampshire,Exeter (Brentwood),1,1
19935,2016,New Hampshire,Farmington,2,1
19936,2016,New Hampshire,Franklin,1,0
19937,2016,New Hampshire,Gilford,2,0
19938,2016,New Hampshire,Goffstown,3,1
19939,2016,New Hampshire,Greenville (Mason),1,0
19940,2016,New Hampshire,Hampstead,1,2
19941,2016,New Hampshire,Hampton,9,1
19942,2016,New Hampshire,Henniker,1,0
19943,2016,New Hampshire,Hinsdale,1,0
19944,2016,New Hampshire,Hollis,1,0
19945,2016,New Hampshire,Hooksett,8,0
19946,2016,New Hampshire,Hudson,3,0
19947,2016,New Hampshire,Jaffrey,1,1
19948,2016,New Hampshire,Keene,3,0
19949,2016,New Hampshire,Kingston,1,0
19950,2016,New Hampshire,Laconia,6,0
19951,2016,New Hampshire,Lancaster,1,1
19952,2016,New Hampshire,Lebanon,6,1
19953,2016,New Hampshire,Lee,1,0
19954,2016,New Hampshire,Littleton,1,1
19955,2016,New Hampshire,Londonderry,3,3
19956,2016,New Hampshire,Manchester,81,23
19957,2016,New Hampshire,Merrimack,1,0
19958,2016,New Hampshire,Milford,1,1
19959,2016,New Hampshire,Nashua,23,6
19960,2016,New Hampshire,Newport,1,0
19961,2016,New Hampshire,North Conway,1,0
19962,2016,New Hampshire,Nottingham,1,0
19963,2016,New Hampshire,Pelham,1,0
19964,2016,New Hampshire,Peterborough,1,1
19965,2016,New Hampshire,Portsmouth,11,0
19966,2016,New Hampshire,Rindge,1,0
19967,2016,New Hampshire,Rochester,39,0
19968,2016,New Hampshire,Rollinsford,1,0
19969,2016,New Hampshire,Rye,1,0
19970,2016,New Hampshire,Salem,1,0
19971,2016,New Hampshire,Stratham,1,0
19972,2016,New Hampshire,Swanzey,2,1
19973,2016,New Hampshire,Tilton,2,0
19974,2016,New Hampshire,Tilton (Northfield),3,0
19975,2016,New Hampshire,Union (Middleton),1,0
19976,2016,New Hampshire,Warner,1,0
19977,2016,New Hampshire,Whitefield,1,1
19978,2016,New Jersey,Absecon,1,1
